bird_name,item_taxon,diet_percentage
Barred Owl,Squamata [squamates],1.1069577363636365
Barred Owl,Unid. Animalia,1.4363636363636365
Barred Owl,Unid. Aves,6.79380980909091
Barred Owl,Unid. Insecta,1.5509090909090908
Barred Owl,Unid. Mammalia,6.909090909090909
Barred Owl,Unid. Teleostei,3.3049242454545453
Short-eared Owl,Charadriiformes [shorebirds and allies],2.1397095661764705
Short-eared Owl,Passeriformes [perching birds],2.179263270588235
Short-eared Owl,Rodentia [rodents],80.78557374558824
Short-eared Owl,Unid. Aves,2.288282076470588
Short-eared Owl,Unid. Mammalia,10.266176470588237
Northern Saw-whet Owl,Rodentia [rodents],60.42021978571429
Northern Saw-whet Owl,Soricomorpha,5.24
Northern Saw-whet Owl,Unid. Mammalia,32.114285714285714
Common Nighthawk,Blattodea [cockroaches and termites],2.6048604499999994
Common Nighthawk,Coleoptera [beetles],21.07808245
Common Nighthawk,"Hemiptera [true bugs, hoppers, aphids, and allies]",21.6893784
Common Nighthawk,"Hymenoptera [ants, bees, wasps, and sawflies]",26.26192475
Common Nighthawk,Unid. Animalia,27.750000000000004
Black Swift,Blattodea [cockroaches and termites],10.012116828571427
Black Swift,Coleoptera [beetles],2.523690657142857
Black Swift,Diptera [flies],30.854596357142857
Black Swift,Ephemeroptera [mayflies],3.8961038571428577
Black Swift,"Hemiptera [true bugs, hoppers, aphids, and allies]",11.078775985714286
Black Swift,"Hymenoptera [ants, bees, wasps, and sawflies]",22.973470314285716
Black Swift,"Psocodea [barklice, booklice, and parasitic lice]",1.4303543142857145
Black Swift,Unid. Insecta,16.728214057142857
Vaux's Swift,Coleoptera [beetles],2.0949692
Vaux's Swift,Diptera [flies],29.864553300000008
Vaux's Swift,"Hemiptera [true bugs, hoppers, aphids, and allies]",60.478335650000005
Vaux's Swift,"Hymenoptera [ants, bees, wasps, and sawflies]",7.5621152999999985
Anna's Hummingbird,Araneae [spiders],2
Anna's Hummingbird,Diptera [flies],45.3
Anna's Hummingbird,"Hemiptera [true bugs, hoppers, aphids, and allies]",17.299999999999997
Anna's Hummingbird,"Hymenoptera [ants, bees, wasps, and sawflies]",35
Red-breasted Sapsucker,Coleoptera [beetles],6.025
Red-breasted Sapsucker,Diptera [flies],1.0750000000000002
Red-breasted Sapsucker,"Hemiptera [true bugs, hoppers, aphids, and allies]",6.9750000000000005
Red-breasted Sapsucker,"Hymenoptera [ants, bees, wasps, and sawflies]",35.275
Red-breasted Sapsucker,Lepidoptera larva [caterpillars],1.5
Red-breasted Sapsucker,Unid. Animalia,22.075
Red-breasted Sapsucker,Unid. Chilopoda,2
Red-breasted Sapsucker,Unid. Insecta,2.425
Red-breasted Sapsucker,Unid. Magnoliopsida,16.3
Red-breasted Sapsucker,Unid. Tracheophyta,5.2
Downy Woodpecker,Araneae [spiders],1.5
Downy Woodpecker,Coleoptera [beetles],11.604594999999998
Downy Woodpecker,Coleoptera larva [beetles],1.9191270333333328
Downy Woodpecker,"Hemiptera [true bugs, hoppers, aphids, and allies]",10.868584033333333
Downy Woodpecker,"Hymenoptera [ants, bees, wasps, and sawflies]",59.20748630000001
Downy Woodpecker,"Poales [grasses, sedges, and allies]",7.233333333333333
Downy Woodpecker,"Sapindales [soapberries, cashews, mahoganies, and allies]",2.3666666666666667
Downy Woodpecker,Unid. Magnoliopsida,2.6666666666666665
Hairy Woodpecker,Coleoptera [beetles],19.89
Hairy Woodpecker,Coleoptera larva [beetles],9.04
Hairy Woodpecker,"Hemiptera [true bugs, hoppers, aphids, and allies]",1.245
Hairy Woodpecker,"Hymenoptera [ants, bees, wasps, and sawflies]",4.720000000000001
Hairy Woodpecker,Lepidoptera larva [caterpillars],2.6100000000000003
Hairy Woodpecker,Unid. Animalia,33.11
Hairy Woodpecker,Unid. Arthropoda,9.6
Hairy Woodpecker,Unid. Insecta,1.803
Hairy Woodpecker,Unid. Magnoliopsida,4.710000000000001
Hairy Woodpecker,Unid. Pinopsida,1.2
Hairy Woodpecker,Unid. Plantae,1.13
Hairy Woodpecker,Unid. Tracheophyta,8.8
Northern Flicker,"Hymenoptera [ants, bees, wasps, and sawflies]",20.366862172727277
Northern Flicker,Unid. Animalia,22.81818181818182
Northern Flicker,Unid. Arthropoda,18.181818181818183
Northern Flicker,Unid. Insecta,9.474911136363636
Northern Flicker,Unid. Magnoliopsida,7.892796336363636
Northern Flicker,Unid. Plantae,2.809573363636364
Northern Flicker,Unid. Tracheophyta,13.545454545454543
Pileated Woodpecker,Coleoptera [beetles],9.55
Pileated Woodpecker,"Hymenoptera [ants, bees, wasps, and sawflies]",17.31666666666667
Pileated Woodpecker,Unid. Animalia,48.16666666666666
Pileated Woodpecker,Unid. Insecta,1.95
Pileated Woodpecker,Unid. Magnoliopsida,4.533333333333334
Pileated Woodpecker,Unid. Tracheophyta,18.5
Olive-sided Flycatcher,Coleoptera [beetles],15.49666666666667
Olive-sided Flycatcher,Diptera [flies],3.9166666666666665
Olive-sided Flycatcher,"Hymenoptera [ants, bees, wasps, and sawflies]",30.82
Olive-sided Flycatcher,Lepidoptera [butterflies and moths],1.9766666666666668
Olive-sided Flycatcher,Unid. Animalia,33.333333333333336
Olive-sided Flycatcher,Unid. Insecta,13.1
Western Wood-Pewee,Coleoptera [beetles],13.66
Western Wood-Pewee,Diptera [flies],27.0125
Western Wood-Pewee,"Hemiptera [true bugs, hoppers, aphids, and allies]",5.6225
Western Wood-Pewee,"Hymenoptera [ants, bees, wasps, and sawflies]",26.5025
Western Wood-Pewee,Lepidoptera [butterflies and moths],13.095
Western Wood-Pewee,Unid. Insecta,12.025
Willow Flycatcher,Araneae [spiders],5.250000000000001
Willow Flycatcher,Coleoptera [beetles],51.74999999999999
Willow Flycatcher,Diptera [flies],7.75
Willow Flycatcher,"Hemiptera [true bugs, hoppers, aphids, and allies]",7.000000000000001
Willow Flycatcher,"Hymenoptera [ants, bees, wasps, and sawflies]",5.5
Willow Flycatcher,Lepidoptera [butterflies and moths],13.750000000000002
Willow Flycatcher,"Orthoptera [grasshoppers, crickets, and katydids]",3
Willow Flycatcher,Trichoptera [caddisflies],1.7500000000000002
Willow Flycatcher,Unid. Animalia,4.25
Hammond's Flycatcher,Araneae [spiders],1.4
Hammond's Flycatcher,Coleoptera [beetles],36.75000000000001
Hammond's Flycatcher,Diptera [flies],12.05
Hammond's Flycatcher,"Hemiptera [true bugs, hoppers, aphids, and allies]",18.200000000000003
Hammond's Flycatcher,"Hymenoptera [ants, bees, wasps, and sawflies]",12.7
Hammond's Flycatcher,Lepidoptera [butterflies and moths],13.6
Hammond's Flycatcher,Unid. Tracheophyta,2.9000000000000004
Pacific-slope Flycatcher,Coleoptera [beetles],8.5
Pacific-slope Flycatcher,Diptera [flies],31
Pacific-slope Flycatcher,"Hemiptera [true bugs, hoppers, aphids, and allies]",9
Pacific-slope Flycatcher,"Hymenoptera [ants, bees, wasps, and sawflies]",38
Pacific-slope Flycatcher,Lepidoptera [butterflies and moths],1.4
Pacific-slope Flycatcher,Lepidoptera larva [caterpillars],5.6000000000000005
Pacific-slope Flycatcher,Unid. Insecta,6
Northern Shrike,Araneae [spiders],2.1116666666666664
Northern Shrike,Coleoptera [beetles],4.576111111111112
Northern Shrike,"Hymenoptera [ants, bees, wasps, and sawflies]",1.1111111111111112
Northern Shrike,Lepidoptera larva [caterpillars],4.444444444444445
Northern Shrike,"Orthoptera [grasshoppers, crickets, and katydids]",19.200000000000003
Northern Shrike,Passeriformes [perching birds],1.31
Northern Shrike,Rodentia [rodents],11.995555555555557
Northern Shrike,Unid. Aves,26.444444444444443
Northern Shrike,Unid. Mammalia,20.444444444444443
Cassin's Vireo,Araneae [spiders],6.5
Cassin's Vireo,Coleoptera [beetles],4.4
Cassin's Vireo,Diptera [flies],2.7
Cassin's Vireo,"Hemiptera [true bugs, hoppers, aphids, and allies]",56.2
Cassin's Vireo,"Hymenoptera [ants, bees, wasps, and sawflies]",6.7
Cassin's Vireo,Lepidoptera [butterflies and moths],1.3
Cassin's Vireo,Lepidoptera larva [caterpillars],6.6000000000000005
Cassin's Vireo,Unid. Tracheophyta,15.4
Hutton's Vireo,Araneae [spiders],2.025
Hutton's Vireo,Coleoptera [beetles],11.625
Hutton's Vireo,Diptera [flies],1.495
Hutton's Vireo,"Hemiptera [true bugs, hoppers, aphids, and allies]",47.44
Hutton's Vireo,"Hymenoptera [ants, bees, wasps, and sawflies]",6.65
Hutton's Vireo,Lepidoptera [butterflies and moths],6.165
Hutton's Vireo,Lepidoptera larva [caterpillars],17.11
Hutton's Vireo,Unid. Insecta,4.105
Hutton's Vireo,Unid. Tracheophyta,1
Warbling Vireo,Coleoptera [beetles],5.492222222222223
Warbling Vireo,Diptera [flies],1.4733333333333334
Warbling Vireo,"Hemiptera [true bugs, hoppers, aphids, and allies]",11.256666666666666
Warbling Vireo,Lepidoptera larva [caterpillars],18.15555555555555
Warbling Vireo,Unid. Animalia,42.355555555555554
Warbling Vireo,Unid. Insecta,3.882222222222223
Warbling Vireo,Unid. Magnoliopsida,9.02888888888889
Warbling Vireo,Unid. Tracheophyta,3.6
Red-eyed Vireo,Coleoptera [beetles],1.6919999999999995
Red-eyed Vireo,"Hemiptera [true bugs, hoppers, aphids, and allies]",3.887000000000001
Red-eyed Vireo,"Hymenoptera [ants, bees, wasps, and sawflies]",1.14
Red-eyed Vireo,Lepidoptera larva [caterpillars],14.209
Red-eyed Vireo,"Orthoptera [grasshoppers, crickets, and katydids]",1.704
Red-eyed Vireo,Unid. Animalia,26.4
Red-eyed Vireo,Unid. Arthropoda,13.6
Red-eyed Vireo,Unid. Insecta,13.749
Red-eyed Vireo,Unid. Magnoliopsida,18.482
Red-eyed Vireo,Unid. Tracheophyta,4.1
Steller's Jay,Coleoptera [beetles],14.4
Steller's Jay,"Hymenoptera [ants, bees, wasps, and sawflies]",1.5714285714285714
Steller's Jay,Unid. Animalia,30.142857142857142
Steller's Jay,Unid. Magnoliopsida,9.571428571428571
Steller's Jay,Unid. Tracheophyta,41.42857142857143
California Scrub-Jay,Araneae [spiders],6.4
California Scrub-Jay,Coleoptera [beetles],9.566666666666668
California Scrub-Jay,Dermaptera [earwigs],1.1666666666666667
California Scrub-Jay,"Hemiptera [true bugs, hoppers, aphids, and allies]",1.8666666666666665
California Scrub-Jay,"Hymenoptera [ants, bees, wasps, and sawflies]",12.666666666666666
California Scrub-Jay,Isopoda [isopods],1.8333333333333333
California Scrub-Jay,Lepidoptera larva;pupa,44.53333333333333
California Scrub-Jay,"Orthoptera [grasshoppers, crickets, and katydids]",16.266666666666666
California Scrub-Jay,Unid. Arthropoda,3.033333333333333
Clark's Nutcracker,Pinales [conifers],82.9
Clark's Nutcracker,Unid. Arthropoda,13.3
Clark's Nutcracker,Unid. Mammalia,3.1
American Crow,Coleoptera [beetles],3.344761904761905
American Crow,"Orthoptera [grasshoppers, crickets, and katydids]",4.279523809523811
American Crow,"Poales [grasses, sedges, and allies]",33.26619047619048
American Crow,"Rosales [roses, elms, figs, and allies]",1.7857142857142858
American Crow,Unid. Animalia,14.039047619047622
American Crow,Unid. Arthropoda,6.047619047619048
American Crow,Unid. Insecta,2.423809523809524
American Crow,Unid. Magnoliopsida,13.451428571428568
American Crow,Unid. Plantae,3.2857142857142856
American Crow,Unid. Tracheophyta,16.523809523809526
Northwestern Crow,Araneae [spiders],7.945458699999998
Northwestern Crow,Coleoptera [beetles],1.9376667000000003
Northwestern Crow,Decapoda [decapods],6.913410000000001
Northwestern Crow,Diptera [flies],9.852367600000004
Northwestern Crow,Echinoida,7.574997999999999
Northwestern Crow,"Hemiptera [true bugs, hoppers, aphids, and allies]",4.059872649999999
Northwestern Crow,"Hymenoptera [ants, bees, wasps, and sawflies]",2.6245643500000004
Northwestern Crow,Isopoda [isopods],13.663715999999996
Northwestern Crow,Lepidoptera larva [caterpillars],5.59770345
Northwestern Crow,Lepidoptera pupa,7.330325
Northwestern Crow,Opiliones [harvestmen],2.1222060000000003
Northwestern Crow,Phyllodocida,5.279545
Northwestern Crow,Unid. Animalia,4.514394
Northwestern Crow,Unid. Bivalvia,1.2815255
Northwestern Crow,Unid. Chordata,3.060606
Northwestern Crow,Unid. Mollusca,10.71212
Common Raven,Coleoptera [beetles],1.7000000000000002
Common Raven,Diptera [flies],2.5
Common Raven,"Hemiptera [true bugs, hoppers, aphids, and allies]",9.35
Common Raven,"Hymenoptera [ants, bees, wasps, and sawflies]",1.7500000000000002
Common Raven,Lagomorpha [lagomorphs],17.150000000000002
Common Raven,Lepidoptera larva [caterpillars],1.05
Common Raven,"Poales [grasses, sedges, and allies]",1.6
Common Raven,Unid. Animalia,6
Common Raven,Unid. Aves,1.65
Common Raven,Unid. Chordata,10.25
Common Raven,Unid. Chordata egg,1
Common Raven,Unid. Mammalia,43.05
Common Raven,Unid. Reptilia,1.25
Horned Lark,"Brassicales [mustards, capers, and allies]",1.82
Horned Lark,"Caryophyllales [pinks, cactuses, and allies]",8.156666666666668
Horned Lark,Coleoptera [beetles],11.73
Horned Lark,"Hemiptera [true bugs, hoppers, aphids, and allies]",2.1766666666666667
Horned Lark,Lepidoptera larva [caterpillars],10.333333333333334
Horned Lark,"Orthoptera [grasshoppers, crickets, and katydids]",9.246666666666666
Horned Lark,"Poales [grasses, sedges, and allies]",15.9
Horned Lark,Unid. Animalia,5.333333333333333
Horned Lark,Unid. Insecta,1.72
Horned Lark,Unid. Magnoliopsida,9.216666666666663
Horned Lark,Unid. Tracheophyta,21.33333333333333
Purple Martin,Coleoptera [beetles],9.8425
Purple Martin,Diptera [flies],10.175
Purple Martin,"Hemiptera [true bugs, hoppers, aphids, and allies]",18.027500000000003
Purple Martin,"Hymenoptera [ants, bees, wasps, and sawflies]",16.0875
Purple Martin,Lepidoptera larva [caterpillars],2.35
Purple Martin,Odonata [dragonflies and damselflies],9.275
Purple Martin,"Orthoptera [grasshoppers, crickets, and katydids]",1.17
Purple Martin,Unid. Arthropoda,10.525
Purple Martin,Unid. Insecta,22.45
Tree Swallow,Araneae [spiders],2.3
Tree Swallow,Coleoptera [beetles],11.099999999999998
Tree Swallow,Diptera [flies],40.25
Tree Swallow,"Fagales [beeches, oaks, walnuts, and allies]",17.45
Tree Swallow,"Hymenoptera [ants, bees, wasps, and sawflies]",3.2
Tree Swallow,Unid. Animalia,20
Tree Swallow,Unid. Magnoliopsida,4.8
Violet-green Swallow,Coleoptera [beetles],35.03333333333333
Violet-green Swallow,Diptera [flies],16.2
Violet-green Swallow,"Hemiptera [true bugs, hoppers, aphids, and allies]",25.266666666666666
Violet-green Swallow,"Hymenoptera [ants, bees, wasps, and sawflies]",17.400000000000002
Violet-green Swallow,Unid. Insecta,4.833333333333333
Northern Rough-winged Swallow,Coleoptera [beetles],17.99889
Northern Rough-winged Swallow,Diptera [flies],23.352222333333334
Northern Rough-winged Swallow,"Hemiptera [true bugs, hoppers, aphids, and allies]",4.966666666666666
Northern Rough-winged Swallow,"Hymenoptera [ants, bees, wasps, and sawflies]",34.55926
Northern Rough-winged Swallow,Unid. Insecta,18.826666666666664
Cliff Swallow,Coleoptera [beetles],22.95
Cliff Swallow,Diptera [flies],13
Cliff Swallow,"Hemiptera [true bugs, hoppers, aphids, and allies]",26.65
Cliff Swallow,"Hymenoptera [ants, bees, wasps, and sawflies]",33.9
Cliff Swallow,Unid. Animalia,1.5
Barn Swallow,Coleoptera [beetles],13.876666666666669
Barn Swallow,Diptera [flies],37.16333333333333
Barn Swallow,"Hemiptera [true bugs, hoppers, aphids, and allies]",23.03333333333333
Barn Swallow,"Hymenoptera [ants, bees, wasps, and sawflies]",20.90333333333333
Barn Swallow,Odonata [dragonflies and damselflies],1.6666666666666667
Barn Swallow,Unid. Animalia,2.333333333333333
Black-capped Chickadee,Coleoptera [beetles],1.11625
Black-capped Chickadee,Lepidoptera larva [caterpillars],19.425
Black-capped Chickadee,"Orthoptera [grasshoppers, crickets, and katydids]",1.33875
Black-capped Chickadee,Unid. Animalia,38.87500000000001
Black-capped Chickadee,Unid. Arthropoda,14.875
Black-capped Chickadee,Unid. Insecta,6.5125
Black-capped Chickadee,Unid. Magnoliopsida,5.9875
Black-capped Chickadee,Unid. Tracheophyta,11.125
Chestnut-backed Chickadee,Araneae [spiders],1.0000000000000002
Chestnut-backed Chickadee,"Hemiptera [true bugs, hoppers, aphids, and allies]",3.571428571428572
Chestnut-backed Chickadee,"Hymenoptera [ants, bees, wasps, and sawflies]",1.8571428571428568
Chestnut-backed Chickadee,Lepidoptera larva [caterpillars],10.142857142857142
Chestnut-backed Chickadee,Unid. Animalia,57.97142857142857
Chestnut-backed Chickadee,Unid. Magnoliopsida,5
Chestnut-backed Chickadee,Unid. Tracheophyta,13.457142857142856
Bushtit,Araneae [spiders],2.333333333333333
Bushtit,Coleoptera [beetles],4.8
Bushtit,"Hemiptera [true bugs, hoppers, aphids, and allies]",23.666666666666668
Bushtit,"Hymenoptera [ants, bees, wasps, and sawflies]",1.1666666666666667
Bushtit,Lepidoptera larva [caterpillars],28.33333333333333
Bushtit,Lepidoptera larva;pupa,26.666666666666668
Bushtit,Unid. Arthropoda,2.6666666666666665
Red-breasted Nuthatch,Coleoptera [beetles],7.6687116
Red-breasted Nuthatch,"Hemiptera [true bugs, hoppers, aphids, and allies]",17.638036800000002
Red-breasted Nuthatch,"Hymenoptera [ants, bees, wasps, and sawflies]",3.0163599500000005
Red-breasted Nuthatch,Lepidoptera larva [caterpillars],19.5
Red-breasted Nuthatch,Unid. Arthropoda,29
Red-breasted Nuthatch,Unid. Euchelicerata,2.70961145
Red-breasted Nuthatch,Unid. Insecta,3.4764826
Red-breasted Nuthatch,Unid. Magnoliopsida,15.490797549999998
Red-breasted Nuthatch,Unid. Tracheophyta,1.5
Brown Creeper,Araneae [spiders],1.9
Brown Creeper,Coleoptera [beetles],19.933333333333337
Brown Creeper,"Hemiptera [true bugs, hoppers, aphids, and allies]",2.4666666666666672
Brown Creeper,Unid. Animalia,33.333333333333336
Brown Creeper,Unid. Arthropoda,3.233333333333334
Brown Creeper,Unid. Insecta,30.4
Brown Creeper,Unid. Magnoliopsida,7.233333333333333
Bewick's Wren,Araneae [spiders],5
Bewick's Wren,Coleoptera [beetles],21.000000000000004
Bewick's Wren,Diptera [flies],6
Bewick's Wren,"Hemiptera [true bugs, hoppers, aphids, and allies]",31
Bewick's Wren,"Hymenoptera [ants, bees, wasps, and sawflies]",17
Bewick's Wren,Lepidoptera larva [caterpillars],12
Bewick's Wren,"Orthoptera [grasshoppers, crickets, and katydids]",4
Bewick's Wren,Unid. Magnoliopsida,3
House Wren,Araneae [spiders],21.514000000000003
House Wren,Coleoptera [beetles],7.078999999999999
House Wren,Diptera [flies],21.586
House Wren,"Hemiptera [true bugs, hoppers, aphids, and allies]",6.232
House Wren,"Hymenoptera [ants, bees, wasps, and sawflies]",2.7735
House Wren,Lepidoptera larva [caterpillars],2.05
House Wren,"Orthoptera [grasshoppers, crickets, and katydids]",3.1805
House Wren,Unid. Arthropoda,13.2575
House Wren,Unid. Arthropoda larva,11.677500000000004
House Wren,Unid. Insecta,5.32
House Wren,Unid. Magnoliopsida,3.71
Marsh Wren,Araneae [spiders],5
Marsh Wren,Coleoptera [beetles],16
Marsh Wren,"Hemiptera [true bugs, hoppers, aphids, and allies]",31
Marsh Wren,"Hymenoptera [ants, bees, wasps, and sawflies]",8
Marsh Wren,Lepidoptera larva;pupa,17
Marsh Wren,Unid. Arthropoda,10
Marsh Wren,Unid. Insecta,11
Marsh Wren,Unid. Magnoliopsida,2
Golden-crowned Kinglet,Coleoptera [beetles],9.6568629
Golden-crowned Kinglet,Diptera [flies],12.4938724
Golden-crowned Kinglet,Diptera larva [flies],9.6875
Golden-crowned Kinglet,Lepidoptera larva [caterpillars],29.895835
Golden-crowned Kinglet,Unid. Arthropoda egg,2.1875
Golden-crowned Kinglet,Unid. Euchelicerata,24.46691175
Golden-crowned Kinglet,Unid. Insecta,5.88235295
Golden-crowned Kinglet,Unid. Magnoliopsida,3.4375000000000004
Ruby-crowned Kinglet,Coleoptera [beetles],3.2
Ruby-crowned Kinglet,Diptera [flies],2.5625
Ruby-crowned Kinglet,"Hemiptera [true bugs, hoppers, aphids, and allies]",11.9625
Ruby-crowned Kinglet,"Hymenoptera [ants, bees, wasps, and sawflies]",4.2625
Ruby-crowned Kinglet,Lepidoptera larva [caterpillars],2
Ruby-crowned Kinglet,Unid. Animalia,34.5
Ruby-crowned Kinglet,Unid. Arthropoda,23
Ruby-crowned Kinglet,Unid. Insecta,11.7375
Ruby-crowned Kinglet,Unid. Tracheophyta,4.45
Western Bluebird,Coleoptera [beetles],7.826666666666666
Western Bluebird,"Hemiptera [true bugs, hoppers, aphids, and allies]",2.285555555555556
Western Bluebird,Lepidoptera larva [caterpillars],1.8888888888888888
Western Bluebird,Lepidoptera pupa,2.2555555555555555
Western Bluebird,"Orthoptera [grasshoppers, crickets, and katydids]",34.29666666666667
Western Bluebird,Unid. Animalia,38.78888888888888
Western Bluebird,Unid. Magnoliopsida,3.788888888888888
Western Bluebird,Unid. Tracheophyta,5.666666666666667
Townsend's Solitaire,Araneae [spiders],1.3425
Townsend's Solitaire,Coleoptera [beetles],2.7425
Townsend's Solitaire,"Hemiptera [true bugs, hoppers, aphids, and allies]",2.91375
Townsend's Solitaire,"Hymenoptera [ants, bees, wasps, and sawflies]",2.595
Townsend's Solitaire,Lepidoptera larva [caterpillars],3.23125
Townsend's Solitaire,Unid. Animalia,31.299999999999997
Townsend's Solitaire,Unid. Magnoliopsida,15.35
Townsend's Solitaire,Unid. Tracheophyta,38.9875
Swainson's Thrush,Blattodea [cockroaches and termites],8
Swainson's Thrush,Coleoptera [beetles],24.35
Swainson's Thrush,Coleoptera larva [beetles],2.15
Swainson's Thrush,Diptera [flies],4.55
Swainson's Thrush,"Hymenoptera [ants, bees, wasps, and sawflies]",20.55
Swainson's Thrush,Lepidoptera larva [caterpillars],4.55
Swainson's Thrush,Unid. Arthropoda,1.1
Swainson's Thrush,Unid. Diplopoda,4.15
Swainson's Thrush,Unid. Insecta larva,5.5
Swainson's Thrush,Unid. Magnoliopsida,22.4
Hermit Thrush,Coleoptera [beetles],3.748181818181818
Hermit Thrush,"Hymenoptera [ants, bees, wasps, and sawflies]",5.433636363636363
Hermit Thrush,Lepidoptera larva [caterpillars],4.912727272727273
Hermit Thrush,"Orthoptera [grasshoppers, crickets, and katydids]",1.1472727272727274
Hermit Thrush,Unid. Animalia,33.72363636363636
Hermit Thrush,Unid. Arthropoda,18.479090909090907
Hermit Thrush,Unid. Insecta,1.542727272727273
Hermit Thrush,Unid. Magnoliopsida,17.96272727272727
Hermit Thrush,Unid. Tracheophyta,11.845454545454544
American Robin,Araneae [spiders],1.65
American Robin,Coleoptera [beetles],53.3388889
American Robin,Coleoptera larva [beetles],3.4722222
American Robin,"Hemiptera [true bugs, hoppers, aphids, and allies]",4.0277778
American Robin,"Hymenoptera [ants, bees, wasps, and sawflies]",6.372222249999999
American Robin,Lepidoptera larva [caterpillars],5
American Robin,"Orthoptera [grasshoppers, crickets, and katydids]",2.0500000000000003
American Robin,"Rosales [roses, elms, figs, and allies]",3.05
American Robin,Unid. Animalia,14.099999999999998
American Robin,Unid. Euchelicerata,1.3888889
American Robin,Unid. Tracheophyta,2.8000000000000003
Varied Thrush,"Hymenoptera [ants, bees, wasps, and sawflies]",1.26
Varied Thrush,Unid. Animalia,20.42
Varied Thrush,Unid. Magnoliopsida,14.840000000000003
Varied Thrush,Unid. Tracheophyta,61
European Starling,Coleoptera [beetles],3.6287037666666673
European Starling,"Fagales [beeches, oaks, walnuts, and allies]",2.2416666666666667
European Starling,Lepidoptera [butterflies and moths],1.6435185
European Starling,"Orthoptera [grasshoppers, crickets, and katydids]",6.193826666666666
European Starling,"Poales [grasses, sedges, and allies]",13.911363583333332
European Starling,"Sapindales [soapberries, cashews, mahoganies, and allies]",1.05
European Starling,Unid. Animalia,25.31085833333333
European Starling,Unid. Insecta,4.058333333333333
European Starling,Unid. Magnoliopsida,15.049242416666669
European Starling,Unid. Tracheophyta,13.416666666666666
European Starling,Unid. Unknown,7.227272500000001
European Starling,Vitales,1.325
American Pipit,Coleoptera [beetles],9.071707000000002
American Pipit,Diptera [flies],29.542172150000003
American Pipit,"Hemiptera [true bugs, hoppers, aphids, and allies]",41.81530434999999
American Pipit,"Hymenoptera [ants, bees, wasps, and sawflies]",2.60266225
American Pipit,Lepidoptera [butterflies and moths],1.7649961499999998
American Pipit,Lepidoptera larva [caterpillars],3.62868285
American Pipit,Lepidoptera pupa,1.7361110999999998
American Pipit,Unid. Diplopoda,1.04166665
American Pipit,Unid. Magnoliopsida,6.9179665
Cedar Waxwing,"Caryophyllales [pinks, cactuses, and allies]",2.3393340949999994
Cedar Waxwing,"Dipsacales [honeysuckles, moschatels, and allies]",2
Cedar Waxwing,Lepidoptera larva [caterpillars],8.65
Cedar Waxwing,Pinales [conifers],15.933304494999998
Cedar Waxwing,"Rosales [roses, elms, figs, and allies]",20.29
Cedar Waxwing,Unid. Animalia,2.95
Cedar Waxwing,Unid. Arthropoda,8.075
Cedar Waxwing,Unid. Magnoliopsida,19.89840254
Cedar Waxwing,Unid. Tracheophyta,17.6
Cedar Waxwing,Vitales,1.829061325
Orange-crowned Warbler,Araneae [spiders],6.133333333333333
Orange-crowned Warbler,Coleoptera [beetles],19.600000000000005
Orange-crowned Warbler,"Hemiptera [true bugs, hoppers, aphids, and allies]",51.26666666666667
Orange-crowned Warbler,"Hymenoptera [ants, bees, wasps, and sawflies]",6
Orange-crowned Warbler,Lepidoptera larva [caterpillars],8.766666666666667
Orange-crowned Warbler,Unid. Magnoliopsida,1
Orange-crowned Warbler,Unid. Tracheophyta,5.699999999999999
Yellow Warbler,Araneae [spiders],11.90875
Yellow Warbler,Coleoptera [beetles],11.052500000000002
Yellow Warbler,Diptera [flies],5.495
Yellow Warbler,"Hemiptera [true bugs, hoppers, aphids, and allies]",38.15500000000001
Yellow Warbler,"Hymenoptera [ants, bees, wasps, and sawflies]",10.5
Yellow Warbler,Lepidoptera Larva [caterpillars],5.797499999999999
Yellow Warbler,Unid. Animalia,10
Yellow Warbler,Unid. Non-biological,2.5
Yellow-rumped Warbler,Araneae [spiders],10.03076923076923
Yellow-rumped Warbler,Coleoptera [beetles],11.184615384615386
Yellow-rumped Warbler,Diptera [flies],2.0615384615384618
Yellow-rumped Warbler,Ephemeroptera [mayflies],6.6923076923076925
Yellow-rumped Warbler,"Hemiptera [true bugs, hoppers, aphids, and allies]",6.13846153846154
Yellow-rumped Warbler,"Hymenoptera [ants, bees, wasps, and sawflies]",6.244055946153846
Yellow-rumped Warbler,Lepidoptera larva [caterpillars],9.815384615384616
Yellow-rumped Warbler,Unid. Animalia,15.853846153846153
Yellow-rumped Warbler,Unid. Arthropoda,13
Yellow-rumped Warbler,Unid. Euchelicerata,1.0815850846153847
Yellow-rumped Warbler,Unid. Insecta,6.809557107692308
Yellow-rumped Warbler,Unid. Magnoliopsida,7.53076923076923
Yellow-rumped Warbler,Unid. Tracheophyta,1.7461538461538462
Black-throated Gray Warbler,Unid. Animalia,100
Townsend's Warbler,Coleoptera [beetles],13.65
Townsend's Warbler,Diptera [flies],3.4000000000000004
Townsend's Warbler,"Hemiptera [true bugs, hoppers, aphids, and allies]",56.1
Townsend's Warbler,"Hymenoptera [ants, bees, wasps, and sawflies]",15.3
Townsend's Warbler,Unid. Insecta,6
Townsend's Warbler,Unid. Tracheophyta,3.95
Hermit Warbler,Unid. Animalia,90.6
Hermit Warbler,Unid. Non-biological,1.5
Hermit Warbler,Unid. Tracheophyta,7.9
Palm Warbler,Coleoptera [beetles],24.07407405
Palm Warbler,Diptera [flies],5.55555555
